01/01/2005|01:00|0|0|0|2|0|0|2|0|0|2|0|0|2|0|0|2|0|0|2|0|0|2|0|3|E|9|3|E|9|8.0|A|7|6.0|A|7|87|A|7|1013|A|7|150|A|7|2.1|A|7|16100|A|7|77777|A|7|1.1|E|8|0.099|F|8|0.160|F|8|0|1|A|7
01/01/2005|02:00|0|0|0|2|0|0|2|0|0|2|0|0|2|0|0|2|0|0|2|0|0|2|0|10|E|9|10|E|9|8.0|A|7|7.0|A|7|93|A|7|1013|A|7|0|A|7|0.0|A|7|12900|A|7|930|A|7|1.1|E|8|0.099|F|8|0.160|F|8|0|1|A|7
01/01/2005|03:00|0|0|0|2|0|0|2|0|0|2|0|0|2|0|0|2|0|0|2|0|0|2|0|8|E|9|8|E|9|7.0|A|7|6.0|A|7|93|A|7|1013|A|7|120|A|7|2.1|A|7|16100|A|7|2100|A|7|1.1|E|8|0.099|F|8|0.160|F|8|0|1|A|7
01/01/2005|04:00|0|0|0|2|0|0|2|0|0|2|0|0|2|0|0|2|0|0|2|0|0|2|0|10|E|9|10|E|9|8.0|A|7|7.0|A|7|93|A|7|1014|A|7|160|A|7|2.6|A|7|16100|A|7|1500|A|7|1.1|E|8|0.099|F|8|0.160|F|8|0|1|A|7
01/01/2005|05:00|0|0|0|2|0|0|2|0|0|2|0|0|2|0|0|2|0|0|2|0|0|2|0|1|E|9|1|E|9|7.0|A|7|6.0|A|7|93|A|7|1014|A|7|120|A|7|1.5|A|7|16100|A|7|77777|A|7|1.1|E|8|0.099|F|8|0.160|F|8|0|1|A|7
